transaction_id,user_id,date,amount,merchant,category,mcc,status
3958,21,2025-11-28,149.82,Shoney’s_Inns_Store_66,Shoney’s Inns,3707,not green
3959,40,2025-09-12,549.25,"Отели,_мотели,_курорты_Store_96","Отели, мотели, курорты",3560,not green
3960,37,2025-08-07,140.34,Sokos_Hotels_Store_36,Sokos Hotels,3586,not green
3961,18,2025-09-03,198.82,Пассажирские_железнодорожные_перевозки_Store_89,Пассажирские железнодорожные перевозки,4112,green
3962,48,2025-11-03,3307.81,Sara_Hotels_Store_48,Sara Hotels,3656,not green
3963,46,2025-08-04,791.47,_Alamo_Rent-a-car_Store_59, Alamo Rent-a-car,3387,not green
3964,12,2025-07-19,603.98,Middle_East_Air_Store_63,Middle East Air,3175,not green
3965,17,2025-11-22,196.27,Продажа_электронного_оборудования_Store_42,Продажа электронного оборудования,5732,not green
3966,37,2025-07-22,872.48,Денежный_перевод_-_финансовое_учреждение_Store_75,Денежный перевод - финансовое учреждение,6534,not green
3967,46,2025-09-10,145.95,Vanguard_Airlines_Store_1,Vanguard Airlines,3067,not green
3968,38,2025-11-29,87.77,"Аквариумы,_дельфинарии,_зоопарки_и_морские_парки_Store_100","Аквариумы, дельфинарии, зоопарки и морские парки",7998,not green
3969,15,2025-07-27,232.15,Агентства_по_прокату_автомобилей_-_нигде_более_не_классифицированные_Store_94,Агентства по прокату автомобилей - нигде более не классифицированные,7512,green
3970,7,2025-07-17,124.0,"Секонд-хенды,_магазины_б/у_товаров,_комиссионки_Store_12","Секонд-хенды, магазины б/у товаров, комиссионки",5931,green
3971,14,2025-11-06,642.32,Агентства_по_аренде_автомобилей_Store_94,Агентства по аренде автомобилей,3404,not green
3972,50,2025-11-21,581.68,"Принадлежности_для_флористов,_питомник_и_цветы_Store_59","Принадлежности для флористов, питомник и цветы",5193,green
3973,1,2025-06-26,506.8,"Принадлежности_для_флористов,_питомник_и_цветы_Store_82","Принадлежности для флористов, питомник и цветы",5193,green
3974,38,2025-09-22,723.17,_Showcase_Rental_Cars_Store_86, Showcase Rental Cars,3386,not green
3975,3,2025-06-05,692.36,Пассажирские_железнодорожные_перевозки_Store_90,Пассажирские железнодорожные перевозки,4112,green
3976,37,2025-08-23,205.01,Delta_Hotel_Store_46,Delta Hotel,3581,not green
3977,44,2025-07-22,651.94,Маркетплейсы_Store_9,Маркетплейсы,5262,not green
3978,31,2025-09-13,552.12,Emirates_Airlines_Store_69,Emirates Airlines,3026,not green
3979,43,2025-07-24,217.88,,Агентства по аренде автомобилей,3355,not green
3980,13,2025-11-08,282.11,"Отели,_мотели,_курорты_Store_28","Отели, мотели, курорты",3571,not green
3981,48,2025-11-25,946.09,Автозаправочные_станции_(Великобритания)_Store_55,Автозаправочные станции (Великобритания),9752,not green
3982,18,2025-11-13,108.27,_General_Rent-a-car_Store_28, General Rent-a-car,3409,not green
3983,17,2025-11-02,563.11,"Секонд-хенды,_магазины_б/у_товаров,_комиссионки_Store_64","Секонд-хенды, магазины б/у товаров, комиссионки",5931,green
3984,17,2025-06-15,362.01,Товары_длительного_пользования_–_нигде_более_не_классифицированные_Store_35,Товары длительного пользования – нигде более не классифицированные,5099,not green
3985,11,2025-07-31,392.24,Лимузины_и_такси_Store_42,Лимузины и такси,4121,green
3986,20,2025-09-30,303.75,Nickelodeon_Family_Suites_by_Holiday_Inn_Store_37,Nickelodeon Family Suites by Holiday Inn,3815,not green
3987,10,2025-06-21,614.71,Nickelodeon_Family_Suites_by_Holiday_Inn_Store_44,Nickelodeon Family Suites by Holiday Inn,3815,not green
3988,29,2025-07-16,83.36,Windward_Island_Store_71,Windward Island,3112,not green
3989,48,2025-10-12,519.11,Air_Lanka_Store_74,Air Lanka,3044,not green
3990,34,2025-07-08,141.37,"Колледжи,_университеты,_профессиональные_училища_и_техникумы_Store_17","Колледжи, университеты, профессиональные училища и техникумы",8220,green
3991,17,2025-08-01,1131.86,"Отели,_мотели,_курорты_Store_73","Отели, мотели, курорты",3764,not green
3992,42,2025-08-25,110.74,"Магазины_ткани,_ниток,_рукоделия,_шитья_Store_63","Магазины ткани, ниток, рукоделия, шитья",5949,not green
3993,13,2025-08-17,36.75,"Авиалинии,_авиакомпании_Store_44","Авиалинии, авиакомпании",3238,not green
3994,44,2025-07-16,73.83,Публичные_поля_для_гольфа_Store_88,Публичные поля для гольфа,7992,green
3995,47,2025-10-19,381.24,Ортопедические_товары_Store_98,Ортопедические товары,5976,not green
3996,39,2025-06-03,85.38,Веломагазины_–_продажа_и_обслуживание_Store_7,Веломагазины – продажа и обслуживание,5940,green
3997,27,2025-06-06,109.24,Hungar_Hotels_Store_6,Hungar Hotels,3585,not green
3998,26,2025-09-01,200.8,Middle_East_Air_Store_13,Middle East Air,3175,not green
3999,28,2025-06-08,684.64,"Секонд-хенды,_магазины_б/у_товаров,_комиссионки_Store_81","Секонд-хенды, магазины б/у товаров, комиссионки",5931,green
4000,13,2025-11-19,187.27,Iberia_Store_59,Iberia,3102,not green
4001,12,2025-09-16,327.04,Услуги_ухода_за_детьми_Store_3,Услуги ухода за детьми,8351,not green
4002,44,2025-11-08,321.72,"Театральные_продюсеры_(кроме_кинофильмов),_билетные_агентства_Store_16","Театральные продюсеры (кроме кинофильмов), билетные агентства",7922,not green
4003,28,2025-08-14,95.07,Остеопаты_Store_21,Остеопаты,8031,not green
4004,2,2025-08-16,605.88,Meridien_Hotels_Store_57,Meridien Hotels,3520,not green
4005,37,2025-07-20,3833.46,"Авиалинии,_авиакомпании_Store_59","Авиалинии, авиакомпании",3244,not green
4006,34,2025-06-11,71.63,Туристические_агентства_и_организаторы_экскурсий_Store_1,Туристические агентства и организаторы экскурсий,4722,not green
4007,23,2025-09-03,166.9,"Колледжи,_университеты,_профессиональные_училища_и_техникумы_Store_55","Колледжи, университеты, профессиональные училища и техникумы",8220,green
4008,45,2025-11-03,113.0,Best_Western_Hotels_Store_26,,3502,not green
4009,29,2025-08-09,330.91,Бизнес_/_секретарские_школы_Store_89,Бизнес / секретарские школы,8244,not green
4010,35,2025-11-16,94.53,"Отели,_мотели,_курорты_Store_17","Отели, мотели, курорты",3772,not green
4011,11,2025-06-16,1412.31,Southwest_Airlines_Store_84,Southwest Airlines,3066,not green
4012,48,2025-08-07,1658.63,Пассажирские_железнодорожные_перевозки_Store_39,Пассажирские железнодорожные перевозки,4112,green
4013,33,2025-09-07,806.11,Wizz_Air_Store_21,Wizz Air,3301,not green
4014,11,2025-07-18,1028.42,Settle_Inn_Store_36,Settle Inn,3809,not green
4015,9,2025-08-03,452.75,Универмаги_Store_12,Универмаги,5311,not green
4016,14,2025-08-29,1187.69,_National_Car_Rental_Store_84, National Car Rental,3393,not green
4017,9,2025-08-15,297.84,Веломагазины_–_продажа_и_обслуживание_Store_47,Веломагазины – продажа и обслуживание,5940,green
4018,39,2025-10-17,235.93,Jetstar_Airways_Store_33,Jetstar Airways,3079,not green
4019,48,2025-09-09,783.69,"Авиалинии,_авиакомпании_Store_11","Авиалинии, авиакомпании",3209,not green
4020,3,2025-08-28,274.4,"Отели,_мотели,_курорты_Store_48","Отели, мотели, курорты",3608,not green
4021,29,2025-06-18,3422.65,Campaniel_Hotels_Store_86,Campaniel Hotels,3672,not green
4022,19,2025-06-19,1157.56,Категория_неизвестна_Store_84,Категория неизвестна,4304,not green
4023,36,2025-07-25,231.02,"Клубы_–_загородные_клубы,_членство_(отдых,_спорт),_частные_поля_для_гольфа_Store_22","Клубы – загородные клубы, членство (отдых, спорт), частные поля для гольфа",7997,green
4024,32,2025-09-10,340.85,Публичные_поля_для_гольфа_Store_7,Публичные поля для гольфа,7992,green
4025,7,2025-09-26,350.47,_Milleville_Rent-a-car_Store_51, Milleville Rent-a-car,3439,not green
4026,28,2025-11-01,190.43,"Образовательные_услуги,__нигде_более_не_классифицированные_Store_81","Образовательные услуги,  нигде более не классифицированные",8299,green
4027,44,2025-10-12,980.91,Экосистема_Яндекса_Store_40,Экосистема Яндекса,3990,not green
4028,18,2025-06-04,168.56,Садовые_принадлежности_(в_том_числе_для_ухода_за_газонами)_в_розницу_Store_93,Садовые принадлежности (в том числе для ухода за газонами) в розницу,5261,green
4029,5,2025-09-16,367.45,"Авиалинии,_авиакомпании_Store_90","Авиалинии, авиакомпании",3232,not green
4030,23,2025-09-23,186.71,"Авиалинии,_авиакомпании_Store_97","Авиалинии, авиакомпании",3218,not green
4031,22,2025-06-29,233.44,Платежи_по_государственному_займу_Store_30,Платежи по государственному займу,9411,not green
4032,26,2025-07-29,870.17,"Спортивная_одежда,_одежда_для_верховой_езды_и_езды_на_мотоцикле_Store_55",,5655,green
4033,42,2025-10-03,794.81,Vdara_Store_84,Vdara,3825,not green
4034,12,2025-09-06,284.38,"Отели,_мотели,_курорты_Store_12","Отели, мотели, курорты",3782,not green
4035,40,2025-06-17,1257.87,"Принадлежности_для_флористов,_питомник_и_цветы_Store_91","Принадлежности для флористов, питомник и цветы",5193,green
4036,19,2025-09-15,715.49,Паркинги_и_гаражи_Store_13,Паркинги и гаражи,7523,not green
4037,47,2025-07-13,453.6,Japan_Air_Lines_Store_1,Japan Air Lines,3006,not green
4038,1,2025-08-19,1000.46,Продажа_легковых_и_грузовых_автомобилей_(только_подержанных)_Store_28,Продажа легковых и грузовых автомобилей (только подержанных),5521,not green
4039,3,2025-11-09,1667.26,"Отели,_мотели,_курорты_Store_62","Отели, мотели, курорты",3791,not green
4040,27,2025-06-08,626.43,Агенты_недвижимости_и_менеджеры_-_Аренда_Store_10,Агенты недвижимости и менеджеры - Аренда,6513,not green
4041,18,2025-10-19,530.09,Кинотеатры_Store_17,Кинотеатры,7832,not green
4042,50,2025-09-14,59.11,"Детская_одежда,_включая_одежду_для_самых_маленьких_Store_76","Детская одежда, включая одежду для самых маленьких",5641,not green
4043,30,2025-06-08,524.44,Агентства_по_аренде_автомобилей_Store_29,Агентства по аренде автомобилей,3371,not green
4044,2,2025-09-04,642.26,Видеопрокат_Store_67,Видеопрокат,7841,not green
4045,5,2025-09-02,552.48,Noah’s_Hotels_Store_88,Noah’s Hotels,3603,not green
4046,29,2025-08-04,163.84,"Оборудование,_мебель_и_бытовые_принадлежности_(кроме_электрооборудования)_Store_57","Оборудование, мебель и бытовые принадлежности (кроме электрооборудования)",5712,not green
4047,33,2025-11-18,203.01,Air_Lanka_Store_2,Air Lanka,3044,not green
4048,42,2025-07-09,830.85,"Магазины_печатающих_устройств –_аренда,_продажа,_услуги_Store_2","Магазины печатающих устройств – аренда, продажа, услуги",5978,not green
4049,20,2025-08-20,273.68,Сельскохозяйственные_кооперативы_Store_90,Сельскохозяйственные кооперативы,763,green
4050,30,2025-08-23,481.82,_Auto_Host_Cost_Car_Rentals_Store_44, Auto Host Cost Car Rentals,3400,not green
4051,42,2025-08-27,49.28,Садовые_принадлежности_(в_том_числе_для_ухода_за_газонами)_в_розницу_Store_16,Садовые принадлежности (в том числе для ухода за газонами) в розницу,5261,green
4052,5,2025-08-25,397.17,_Ajax_Rent-a-car_Store_55, Ajax Rent-a-car,3376,not green
4053,50,2025-09-01,903.52,"Авиалинии,_авиакомпании_Store_89",,,
4054,21,2025-08-25,545.71,Паркинги_и_гаражи_Store_17,Паркинги и гаражи,7523,not green
4055,15,2025-07-14,350.98,Агентства_по_аренде_автомобилей_Store_62,Агентства по аренде автомобилей,3356,not green
4056,20,2025-10-15,141.23,,Korean Airlines,3082,not green
4057,8,2025-11-12,67.18,Quality_Inns_Store_30,Quality Inns,3508,not green
4058,49,2025-08-13,184.68,Golden_Tulip_Hotels_Store_50,Golden Tulip Hotels,3506,not green
4059,31,2025-07-06,1141.46,"Принадлежности_для_флористов,_питомник_и_цветы_Store_12","Принадлежности для флористов, питомник и цветы",5193,green
4060,12,2025-09-09,382.15,Retail_Internet_Volume_Store_94,Retail Internet Volume,5297,not green
4061,21,2025-11-03,804.87,"Авиалинии,_авиакомпании_Store_14","Авиалинии, авиакомпании",3202,not green
4062,30,2025-11-17,1693.57,Alaska_Airlines_Inc._Store_14,Alaska Airlines Inc.,3256,not green
4063,27,2025-11-18,456.82,Автобусные_линии_Store_41,Автобусные линии,4131,green
4064,44,2025-11-17,939.73,Iberia_Store_48,Iberia,3102,not green
4065,26,2025-09-12,1255.42,Kuwait_Airways_Store_39,Kuwait Airways,3038,not green
4066,33,2025-08-05,99.56,Dunfey_Hotels_Store_18,Dunfey Hotels,3525,not green
4067,26,2025-07-25,188.33,"Авиалинии,_авиакомпании_Store_49","Авиалинии, авиакомпании",3270,not green
4068,26,2025-11-23,74.89,Дилеры_по_продаже_печатной_продукции_Store_100,Дилеры по продаже печатной продукции,5994,not green
4069,36,2025-08-30,65.39,_Reserve_Rent-a-car_Store_97, Reserve Rent-a-car,3432,not green
4070,40,2025-06-22,245.02,"Авиалинии,_авиакомпании_Store_18","Авиалинии, авиакомпании",3192,not green
4071,1,2025-09-09,312.46,"Продажа_музыкальных_инструментов,_фортепиано,_нот._Store_83","Продажа музыкальных инструментов, фортепиано, нот.",5733,not green
4072,15,2025-11-02,62.04,_Avis_Rent-a-car_Store_87, Avis Rent-a-car,3389,not green
4073,50,2025-09-29,635.6,"Отели,_мотели,_курорты_Store_19","Отели, мотели, курорты",3782,not green
4074,1,2025-09-01,248.04,Sol_Hotels_Store_9,Sol Hotels,3518,not green
4075,11,2025-09-16,1694.37,Icelandair_Store_68,Icelandair,3050,not green
4076,2,2025-10-19,484.82,Red_Rook_Inns_Store_73,Red Rook Inns,3650,not green
4077,1,2025-11-20,481.27,"Авиалинии,_авиакомпании_Store_2","Авиалинии, авиакомпании",3116,not green
4078,31,2025-06-10,328.74,"Отели,_мотели,_курорты_Store_79","Отели, мотели, курорты",3765,not green
4079,44,2025-06-09,358.08,"Отели,_мотели,_курорты_Store_84","Отели, мотели, курорты",3630,not green
4080,16,2025-11-29,584.27,"Отели,_мотели,_курорты_Store_22","Отели, мотели, курорты",3514,not green
4081,22,2025-11-02,998.08,Sandman_Hotels_Store_57,Sandman Hotels,3573,not green
4082,42,2025-07-04,106.4,"Авиалинии,_авиакомпании_Store_45","Авиалинии, авиакомпании",3275,not green
4083,18,2025-10-07,174.64,Steigenberger_Hotels_Store_93,,3643,not green
4084,47,2025-11-07,541.12,"Отели,_мотели,_курорты_Store_28","Отели, мотели, курорты",3571,not green
4085,17,2025-08-28,388.05,Остеопаты_Store_81,Остеопаты,8031,not green
4086,30,2025-09-01,890.68,SN_Brussels_Airlines_Store_96,SN Brussels Airlines,3029,not green
4087,10,2025-08-10,205.93,Embassy_Suites_Store_20,Embassy Suites,3695,not green
4088,35,2025-08-06,1427.89,Флористика_Store_53,Флористика,5992,green
4089,21,2025-10-26,240.53,Amerex_Rent-a-Car_Store_79,Amerex Rent-a-Car,3399,not green
4090,16,2025-09-25,293.76,"Цифровые_товары_-_аудиовизуальные_медиа,_включая_книги,_фильмы_и_музыку_Store_88","Цифровые товары - аудиовизуальные медиа, включая книги, фильмы и музыку",5815,green
4091,6,2025-09-02,1205.74,Прямой_маркетинг_–_входящий_телемаркетинг_Store_57,Прямой маркетинг – входящий телемаркетинг,5967,not green
4092,3,2025-11-10,714.21,"Отели,_мотели,_курорты_Store_28","Отели, мотели, курорты",3616,not green
4093,41,2025-09-07,2928.13,"Сдача_в_аренду_костюмов,_униформы,_простой_одежды_Store_12","Сдача в аренду костюмов, униформы, простой одежды",7296,not green
4094,43,2025-09-21,1041.96,Adams_Mark_Hotels_Store_13,Adams Mark Hotels,3681,not green
4095,21,2025-09-11,1465.53,Tap_(Португалия)_Store_18,Tap (Португалия),3035,not green
4096,13,2025-08-30,299.8,Aer_Lingus_Store_97,Aer Lingus,3043,not green
4097,18,2025-08-29,1485.38,Hawaiian_Air_Store_16,Hawaiian Air,3196,not green
4098,24,2025-06-17,432.21,LADECO_(Чили)_Store_76,LADECO (Чили),3054,not green
4099,27,2025-06-18,43.82,Финансовые_учреждения_–_снятие_наличных_автоматически_Store_94,Финансовые учреждения – снятие наличных автоматически,6011,not green
4100,4,2025-11-20,648.29,Virgin_Atlantic_Store_50,Virgin Atlantic,3144,not green
4101,22,2025-09-24,706.42,"Продажа_различного_рода_автомобилей,_авиа-_и_с/х_оборудования_-_нигде_более_не_классифицированные_Store_45","Продажа различного рода автомобилей, авиа- и с/х оборудования - нигде более не классифицированные",5599,not green
4102,24,2025-09-01,135.4,"Образовательные_услуги,__нигде_более_не_классифицированные_Store_55","Образовательные услуги,  нигде более не классифицированные",8299,green
4103,40,2025-11-28,578.03,"Театральные_продюсеры_(кроме_кинофильмов),_билетные_агентства_Store_41","Театральные продюсеры (кроме кинофильмов), билетные агентства",7922,not green
4104,45,2025-08-30,452.83,"Авиалинии,_авиакомпании_Store_18","Авиалинии, авиакомпании",3210,not green
4105,10,2025-08-21,1356.81,"Авиалинии,_авиакомпании_Store_32","Авиалинии, авиакомпании",3259,not green
4106,2,2025-08-07,625.36,"Пассажирские_перевозки_-_пригородные_и_местные_пригородные_рейсы,_включая_паромы_Store_36","Пассажирские перевозки - пригородные и местные пригородные рейсы, включая паромы",4111,green
4107,40,2025-09-22,403.61,Железные_дороги_–_перевозка_грузов_Store_83,Железные дороги – перевозка грузов,4011,green
4108,6,2025-06-01,106.59,Веломагазины_–_продажа_и_обслуживание_Store_11,Веломагазины – продажа и обслуживание,5940,green
4109,48,2025-07-28,56.46,"Авиалинии,_авиакомпании_Store_32","Авиалинии, авиакомпании",3216,not green
4110,18,2025-11-01,1430.25,"Отели,_мотели,_курорты_Store_71","Отели, мотели, курорты",3662,not green
4111,17,2025-09-17,598.32,Садовые_принадлежности_(в_том_числе_для_ухода_за_газонами)_в_розницу_Store_77,Садовые принадлежности (в том числе для ухода за газонами) в розницу,5261,green
4112,38,2025-10-26,317.26,Промышленное_оборудование_–нигде_более_не_классифицированное_Store_77,Промышленное оборудование –нигде более не классифицированное,5085,not green
4113,45,2025-09-24,702.45,Политические_организации_Store_93,Политические организации,8651,not green
4114,23,2025-08-26,318.26,"Колледжи,_университеты,_профессиональные_училища_и_техникумы_Store_78","Колледжи, университеты, профессиональные училища и техникумы",8220,green
4115,46,2025-06-10,54.54,"Театральные_продюсеры_(кроме_кинофильмов),_билетные_агентства_Store_37","Театральные продюсеры (кроме кинофильмов), билетные агентства",7922,not green
4116,30,2025-07-29,1111.12,,LAN Airlines,3052,not green
4117,21,2025-07-11,1262.4,Renaissance_Hotels_Store_89,Renaissance Hotels,3530,not green
4118,10,2025-09-13,290.42,Novotel_Hotels_Store_4,Novotel Hotels,3642,not green
4119,43,2025-10-11,386.99,I-Purchasing_Pilot_Store_85,I-Purchasing Pilot,9034,not green
4120,13,2025-09-30,218.53,Агентства_по_аренде_автомобилей_Store_39,Агентства по аренде автомобилей,3382,not green
4121,12,2025-10-23,2551.87,Услуги_садоводства_и_ландшафтного_дизайна_Store_27,Услуги садоводства и ландшафтного дизайна,780,green
4122,9,2025-06-22,1344.92,JetBlue_Airways_Store_67,,3174,not green
4123,4,2025-09-06,179.08,Спорттовары_Store_78,Спорттовары,5941,green
4124,39,2025-11-16,738.8,Веломагазины_–_продажа_и_обслуживание_Store_66,Веломагазины – продажа и обслуживание,5940,green
4125,24,2025-08-07,167.83,Автомагазины_и_товары_для_дома_Store_25,Автомагазины и товары для дома,5531,not green
4126,34,2025-10-17,178.95,Публичные_поля_для_гольфа_Store_96,Публичные поля для гольфа,7992,green
4127,39,2025-07-26,259.08,Saudi_Arabian_Airlines_Store_51,Saudi Arabian Airlines,3014,not green
4128,41,2025-11-26,219.67,"Авиалинии,_авиакомпании_Store_38","Авиалинии, авиакомпании",3153,not green
4129,5,2025-10-27,84.85,Прямой_маркетинг_–_комбинированный_каталог_и_розничные_продавцы_Store_83,Прямой маркетинг – комбинированный каталог и розничные продавцы,5965,not green
4130,15,2025-09-07,1519.97,Midway_Airlines_Store_7,Midway Airlines,3092,not green
4131,50,2025-08-15,498.31,Боулинг_Store_31,,7933,not green
4132,4,2025-06-26,1908.14,Агентства_по_аренде_автомобилей_Store_64,,3369,not green
4133,39,2025-09-23,341.64,Товары_для_дома_Store_50,Товары для дома,5200,not green
4134,8,2025-10-25,92.98,"Театральные_продюсеры_(кроме_кинофильмов),_билетные_агентства_Store_15","Театральные продюсеры (кроме кинофильмов), билетные агентства",7922,not green
4135,49,2025-09-17,1124.85,Благотворительные_организации_и_социальные_службы_-_сбор_средств_Store_31,Благотворительные организации и социальные службы - сбор средств,8398,not green
4136,45,2025-07-17,523.98,"Отели,_мотели,_курорты_Store_64","Отели, мотели, курорты",3787,not green
4137,24,2025-08-10,309.37,Ethiopian_Airlines_Store_82,Ethiopian Airlines,3294,not green
4138,28,2025-11-01,1346.13,"Отели,_мотели,_курорты_Store_77","Отели, мотели, курорты",3762,not green
4139,43,2025-07-10,105.3,Forte_Hotels_Store_10,Forte Hotels,3505,not green
4140,27,2025-10-11,1076.0,,Zambia Airways,3094,not green
4141,1,2025-10-27,827.2,"Экосистемы,_для_которых_НСПК_определила_специфические_MCC_Store_2","Экосистемы, для которых НСПК определила специфические MCC",3998,not green
4142,34,2025-10-10,508.44,Millenium_Broadway_Hotel_Store_47,Millenium Broadway Hotel,3741,not green
4143,17,2025-06-23,92.02,_Replacement_Rent-a-car_Store_41, Replacement Rent-a-car,3431,not green
4144,37,2025-09-14,1030.76,"Авиалинии,_авиакомпании_Store_17","Авиалинии, авиакомпании",3235,not green
4145,38,2025-08-23,849.1,Ho_Jo_Inn_Store_50,Ho Jo Inn,3638,not green
4146,26,2025-10-21,526.39,Железные_дороги_–_перевозка_грузов_Store_73,Железные дороги – перевозка грузов,4011,green
4147,24,2025-09-24,382.0,"Отели,_мотели,_курорты_Store_54","Отели, мотели, курорты",3631,not green
4148,39,2025-09-17,130.51,Производство_и_распространение_кинофильмов_и_видеокассет_Store_47,Производство и распространение кинофильмов и видеокассет,7829,not green
4149,21,2025-10-14,131.63,Air_Berlin_Store_70,Air Berlin,3296,not green
4150,30,2025-07-11,185.81,"Авиалинии,_авиакомпании_Store_88","Авиалинии, авиакомпании",3162,not green
4151,47,2025-09-20,83.49,Peabody_Hotels_Store_23,Peabody Hotels,3752,not green
4152,48,2025-10-25,86.31,Агентства_по_аренде_автомобилей_Store_98,Агентства по аренде автомобилей,3403,not green
4153,13,2025-09-20,258.84,"Принадлежности_для_флористов,_питомник_и_цветы_Store_61","Принадлежности для флористов, питомник и цветы",5193,green
4154,37,2025-09-11,106.34,Пассажирские_железнодорожные_перевозки_Store_99,,4112,green
4155,3,2025-07-16,319.75,Агентства_по_аренде_автомобилей_Store_10,Агентства по аренде автомобилей,3406,not green
4156,32,2025-11-03,430.76,Iberia_Store_3,Iberia,3102,not green
4157,35,2025-08-07,94.74,Ramada_Inns_Store_76,Ramada Inns,3637,not green
4158,19,2025-09-30,923.01,Sun_Route_Hotels_Store_9,Sun Route Hotels,3532,not green
4159,14,2025-06-15,1108.63,Магазины_репродукций_и_антиквариата_Store_2,Магазины репродукций и антиквариата,5937,not green
4160,48,2025-11-12,45.34,Provincetown-Boston_Airways_Store_34,Provincetown-Boston Airways,3159,not green
4161,22,2025-10-07,1560.12,Зарядка_электромобилей_Store_28,Зарядка электромобилей,5552,green
4162,17,2025-09-19,705.82,"Отели,_мотели,_курорты_Store_6","Отели, мотели, курорты",3779,not green
4163,4,2025-06-24,443.09,Shilo_Inns_Store_8,Shilo Inns,3706,not green
4164,45,2025-06-27,1741.4,_Avon_Rent-a-car_Store_51, Avon Rent-a-car,3427,not green
4165,40,2025-07-10,448.66,Coast_Hotels_Store_65,Coast Hotels,3552,not green
4166,19,2025-11-11,184.88,Rank_Hotels_Store_37,Rank Hotels,3633,not green
4167,37,2025-06-24,90.69,Motel_6_Store_81,Motel 6,3700,not green
4168,2,2025-06-24,358.68,"Отели,_мотели,_курорты_Store_92","Отели, мотели, курорты",3526,not green
4169,15,2025-06-04,357.43,Различные_продовольственные_магазины_-_нигде_более_не_классифицированные_Store_65,Различные продовольственные магазины - нигде более не классифицированные,5499,not green
4170,2,2025-08-06,73.43,Comfort_Inns_Store_99,Comfort Inns,3562,not green
4171,11,2025-07-04,282.09,"Отели,_мотели,_курорты_Store_54","Отели, мотели, курорты",3792,not green
4172,45,2025-11-24,1873.15,"Авиалинии,_авиакомпании_Store_55","Авиалинии, авиакомпании",3235,not green
4173,23,2025-11-28,668.1,Venture_Inns_Store_90,Venture Inns,3574,not green
4174,10,2025-09-24,104.83,Balkan—Bulgarian_Airlines_Store_52,Balkan—Bulgarian Airlines,3041,not green
4175,3,2025-06-23,546.99,Ryanair_Store_11,Ryanair,3246,not green
4176,5,2025-09-17,814.0,Hoteles_El_Presidents_Store_82,,3663,not green
4177,3,2025-08-08,1130.34,"Отели,_мотели,_курорты_Store_69","Отели, мотели, курорты",3791,not green
4178,38,2025-09-03,723.58,"Торговые_точки_телеком_клавишного_ввода,_предлагающие_единичные_локальные_и_дальние_телефонные_звонки,_используя_центральный_номер_доступа_без_разговора_с_оператором_и_используя_код_доступа_Store_69","Торговые точки телеком клавишного ввода, предлагающие единичные локальные и дальние телефонные звонки, используя центральный номер доступа без разговора с оператором и используя код доступа",4813,not green
4179,13,2025-11-28,1289.01,,Различные услуги - нигде более не классифицированные,7299,not green
4180,42,2025-08-01,858.79,Air_Cal_Store_20,Air Cal,3073,not green
4181,19,2025-11-16,316.09,Магазины_звукозаписи_Store_36,Магазины звукозаписи,5735,not green
4182,40,2025-07-27,561.38,"Авиалинии,_авиакомпании_Store_11","Авиалинии, авиакомпании",3143,not green
4183,50,2025-07-24,320.89,"Прокат_домиков_на_колесах,_аксессуары_к_наземному_транспорту._Store_40",,,
4184,35,2025-08-09,603.92,Royal_Dutch_Airlines_Store_11,Royal Dutch Airlines,3010,not green
4185,24,2025-09-09,841.45,Сельскохозяйственные_кооперативы_Store_66,Сельскохозяйственные кооперативы,763,green
4186,24,2025-07-27,373.96,Промышленное_оборудование_–нигде_более_не_классифицированное_Store_27,Промышленное оборудование –нигде более не классифицированное,5085,not green
4187,17,2025-10-16,546.51,Sokos_Hotels_Store_20,Sokos Hotels,3586,not green
4188,40,2025-11-15,248.9,Зарядка_электромобилей_Store_69,Зарядка электромобилей,5552,green
4189,10,2025-10-13,297.28,"Отели,_мотели,_курорты_Store_42","Отели, мотели, курорты",3764,not green
4190,2,2025-09-11,376.53,Ana_Hotel_Store_51,Ana Hotel,3537,not green
4191,44,2025-11-13,230.36,Прямой_маркетинг_-_исходящий_телемаркетинг_Store_76,Прямой маркетинг - исходящий телемаркетинг,5966,not green
4192,23,2025-08-24,1521.35,Carlton_Hotels_Store_82,Carlton Hotels,3716,not green
4193,6,2025-07-31,732.55,,Пассажирские железнодорожные перевозки,4112,green
4194,2,2025-06-03,845.76,"Отели,_мотели,_курорты_Store_84","Отели, мотели, курорты",3514,not green
4195,21,2025-10-06,706.24,South_Seas_Resorts_Store_88,South Seas Resorts,3756,not green
4196,35,2025-11-26,478.11,Кредитные_бюро_Store_83,Кредитные бюро,7321,not green
4197,49,2025-08-25,119.42,Aerolineas_Argentinas_Store_9,Aerolineas Argentinas,3030,not green
4198,29,2025-07-17,1239.04,"Отели,_мотели,_курорты_Store_40","Отели, мотели, курорты",3768,not green
4199,7,2025-08-15,3233.28,Автобусные_линии_Store_90,Автобусные линии,4131,green
4200,29,2025-07-08,781.77,LXR_(Luxury_Resorts)_Store_56,LXR (Luxury Resorts),3808,not green
4201,37,2025-11-11,183.66,National_Banks_(RCL_Internal)_Store_94,National Banks (RCL Internal),6025,not green
4202,23,2025-11-16,730.78,"Отели,_мотели,_курорты_Store_31","Отели, мотели, курорты",3556,not green
